page,search_url,property_url,type,Location,Price,Area,Bedrooms,Y,Energy,NumUnits,Sale,Build,Delivery,Name_Prop,Units
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-61-k/43969380/,Buy,Capelle aan den IJssel,260000,50,1,2022.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/schiedam/appartement-spinhuispad-12/43003333/,Buy,Schiedam,269000,71,2,2000.0,B,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-slaghekstraat-176-c/43038368/,Buy,Rotterdam,270000,78,3,1991.0,C,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/zaandam/appartement-teakhout-14-a/43045075/,Buy,Zaandam,275000,55,1,2012.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/zaandam/appartement-vinkenstraat-64-m/43019342/,Buy,Zaandam,275000,52,1,2021.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-beverstraat-128/43038369/,Buy,Rotterdam,275000,69,2,1996.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-vergiliusstraat-48-d/89468517/,Buy,Rotterdam,275000,81,2,1996.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/alphen-aan-den-rijn/appartement-aquamarijn-51/43073707/,Buy,Alphen aan den Rijn,275000,76,2,1997.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-65-c/43785279/,Buy,Capelle aan den IJssel,275000,50,1,2022.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-67-c/43723878/,Buy,Capelle aan den IJssel,275000,50,1,2022.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/leiden/appartement-hans-flustraat-2-a/43930609/,Buy,Leiden,275000,52,2,1995.0,B,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/alphen-aan-den-rijn/appartement-stadhoudersplein-25/89447067/,Buy,Alphen aan den Rijn,275000,58,1,2005.0,B,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-65-e/43861364/,Buy,Capelle aan den IJssel,275000,50,1,2022.0,A,,,,,,
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-69-n/43960499/,Buy,Capelle aan den IJssel,275000,50,1,2022.0,A,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-bouwnr-5/43862450/,Buy,Amsterdam,277037,58,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-31/43893220/,Buy,Amsterdam,277037,59,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-19/43893218/,Buy,Amsterdam,277037,59,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-17/43893215/,Buy,Amsterdam,277037,59,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-7/43893214/,Buy,Amsterdam,277037,59,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-43/43893245/,Buy,Amsterdam,277037,59,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-63/43893383/,Buy,Amsterdam,277037,59,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-53/43893253/,Buy,Amsterdam,277037,59,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-41/43893232/,Buy,Amsterdam,277037,59,2,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-eensgevonden-bouwnr-7/89974049/,Buy,,277250,55,1,2026.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-beijerlandselaan-95-e/43094417/,Buy,Rotterdam,280000,71,2,1999.0,A,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-67-l/43960485/,Buy,Capelle aan den IJssel,280000,50,1,2022.0,A,,,,,,
